È ò å ð à ö è ÿ : | | 0
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
|[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]| |[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]|
